"@timestamp",message,"log.file.path","agent.hostname"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /267.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /siteMap HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /navbar.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /siteMap.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /print_icon.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /mag HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /plan.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /plan HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /263 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /263.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /vpn HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /mag.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /vpn.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tellafriend HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tt.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tt HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /stars HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /eu.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /eu HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /stars.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.820","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tellafriend.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /setup.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /bc HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /setup HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Q.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /256.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /246.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /246 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Q HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /323 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /promotion.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /bc.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /promotion HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /power.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /323.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /chinese.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /power HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /chinese HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /news_events HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /news_events.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /customerservice HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /customerservice.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.819","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /navbar HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.818","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /highlights HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:49.818","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /256 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.408","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /History HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.408","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /showimg HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.408","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /highlights.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.408","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /audit.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /living.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /domains.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /253 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tl HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /phentermine.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /living HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /217.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /references.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /217 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /1994.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /tl.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /showimg.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /references HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /1994 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /rating HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /audit HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /History.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.407","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /rating.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /oreilly.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /125x125-1.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /310 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /page3 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /memberhome.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /310.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /page3.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /domains HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /253.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:48.406","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /phentermine HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /seo HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Welcome.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /communities.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /125x125-1 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /memberhome HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /seo.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /communities HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.927","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /oreilly HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /peripherals HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /infrastructure HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /peripherals.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Travel_Products.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /Travel_Products HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /308 HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /math.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /infrastructure.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.926","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /math HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
"Oct 26, 2022 @ 02:22:46.925","172.24.2.11 - - [25/Oct/2022:18:21:18 +0000] ""GET /XML.php HTTP/1.1"" 404 435 ""-"" ""gobuster/3.2.0-dev""","/var/log/apache2/access.log","Web_Server"
